type,n,N,cr,density,lin_regress,lin_regress_err,lin_regress_r2,opt_linregress,opt_linregress_err,opt_linregress_r2,hyper_fit,hyper_fit_err,hyper_fit_r2,sqrt_fit,sqrt_fit_err,sqrt_fit_r2,piece_fit,piece_fit_err,piece_fit_r2,shapiro
PDES,18.0,100.0,1.0,871.7186713134329,,,,309.807892,12.079923757730509,0.9981753046175874,295.7443075421555,2.415014123375369,0.9976821180636852,296.09518603813217,inf,0.997683252275302,295.90835871610705,2.3423427589505623,0.9976833057568748,1366.134896348665
PDES,18.0,100.0,10.0,871.7186713134329,,,,328.938141,22.32149087087012,0.9981313764538166,351.9613191167476,2.663638685041844,0.997352129582968,351.7391536202836,2.5823723113472408,0.9973641975917936,351.7388827739718,2.580316409480178,0.9973642064887412,400.77099039734816
PDES,18.0,150.0,,873.0753669154228,,,,,,,,,,,,,,,,
PDES,18.0,200.0,0.001,864.9293252587065,,,,373.453827,11.684817859864994,0.9877804170032104,259.6468906096796,1469151.9782133838,0.9714511671678476,311.42284721165134,21015.74949671543,0.9886817820072448,299.8774184809056,5608787.86395076,0.9714511671678476,383.12787077592327
PDES,18.0,200.0,0.01,864.9293252587065,,,,322.481873,4.614093155796293,0.9959279239067784,322.0268375895042,0.5955436737324541,0.995945113827282,354.9517522854325,67.98490994221561,0.9979855959704356,321.97316698073416,0.5817427633545751,0.9959410629147268,333.764931642628
PDES,18.0,200.0,0.1,864.9293252587065,,,,335.220276,15.517655239076063,0.9964305901440084,337.06795785616464,1.952566381547943,0.9964494734748918,344.1008163964732,81.2268088043336,0.9977688313653548,336.84777676451205,2.008498442926094,0.9964469322774614,278.0154848597805
PDES,18.0,200.0,1.0,864.9293252587065,,,,266.894684,7.516546268582871,0.9989597912774918,268.0890926975598,1.9525176691231427,0.9989613626328692,264.4673524405373,4.438169961954763,0.9991665308675146,269.9873870696034,1.907072431730857,0.9989586341866544,170.28667360916492
PDES,18.0,200.0,10.0,864.9293252587065,,,,378.768646,7.473232931068518,0.9987406839573708,379.7351903483312,2.6524369373299312,0.997947017728336,379.68216097240526,inf,0.9987512348952008,379.68212348804144,1.5086259219905829,0.998751234895201,454.9745215354256
PDES,28.0,50.0,0.01,885.84158380798,,,,326.489532,7.012758002288021,0.993864110074285,323.13051582627213,0.7965848587492467,0.9938620152677944,324.0852020086446,2.84384602242309,0.9943915138292616,323.3420178659181,0.7791379807771524,0.99386003479426,197.37171575301213
PDES,28.0,50.0,0.1,885.84158380798,,,,269.095001,3.7921285577672217,0.9952340011281492,292.2780507594763,0.8777603815414244,0.9952187535068991,300.25852757458495,1.581500787599642,0.995349561296966,292.59304338068847,0.8627719159206325,0.9952160985847102,320.47526804958267
PDES,28.0,50.0,1.0,885.84158380798,,,,368.487885,12.509418642250797,0.9956211332757297,317.7649483361674,1.1850887096551357,0.9953822670185752,346.62168380887573,11.808251880754712,0.9960926064689868,317.85757293376577,1.1624563196439852,0.99538130611113,-335.3814393388926
PDES,28.0,50.0,10.0,885.84158380798,,,,409.509247,9.391910711705862,0.9986370276837576,408.4306695986969,1.251430686926432,0.9976741887884184,418.7820081249125,1.4684075949609687,0.9988144130599722,408.1116975597605,514700.4150625696,0.9946237160918066,466.9671433557205
PDES,28.0,100.0,0.001,864.2195710845772,,,,327.543396,4.934691715820224,0.9937330933794734,327.78565744171846,0.6089294372419927,0.9934300439519488,361.8537721195072,66.52841557279314,0.9963280441099006,328.1609383520501,0.5950943073705046,0.993418888756856,361.9488011901095
PDES,28.0,100.0,0.01,864.2195710845772,,,,324.903137,4.710725467431625,0.9956490590606624,323.0905630024056,0.6551134655543376,0.9956962650247448,341.7525164653891,85.81303302909608,0.9973718413755944,323.2383516795489,0.6397489346799912,0.9956909164228276,300.7614566429332
PDES,28.0,100.0,0.1,864.2195710845772,,,,394.670471,12.05423410373838,0.9970323868349664,382.32850079697874,0.7606240326662176,0.9958731778870292,384.4788594885784,1.247505568321963,0.997282589482032,382.3097452236377,0.4559604459345673,0.997070360054808,354.1784410131511
PDES,28.0,100.0,1.0,864.2195710845772,,,,338.601318,5.098539097128755,0.9986094631719648,322.25420324220755,0.5809272741615071,0.9983945289652656,322.3589752383151,inf,0.998395783508798,322.3583209104226,0.5683404467934983,0.998395783508798,207.5976369666521
PDES,28.0,100.0,10.0,864.2195710845772,,,,376.962677,3.7129670149634353,0.9993693103890346,376.7002184802575,0.5567982705582283,0.9989413423004422,389.4478855264053,1.5991776568484986,0.9996412747086256,376.5663845695421,0.3272414245917204,0.9993710875810754,413.6991332455513
PDES,28.0,150.0,0.01,875.6233544925373,,,,339.951141,4.612419955094696,0.9970294228721178,339.6399343360476,0.45563441226478,0.9970385331751884,348.8366351194682,1.6153291062734063,0.997833754602842,340.09234965356194,0.4438242466464727,0.9970301592279271,336.9881653298036
PDES,28.0,150.0,0.1,875.6233544925373,,,,344.268219,5.098452056383394,0.9970742708853008,342.00707651080614,0.5480632356513192,0.9970873778224756,356.1679544264698,7.954026552647667,0.9980342509584196,342.1293786094798,0.5358326698170068,0.9970861903396806,328.4488873362316
PDES,28.0,150.0,1.0,875.6233544925373,,,,296.291687,2.618058690099383,0.9988431446597094,295.908411514277,0.4975918248132832,0.9988451679334074,294.4157514615516,0.8030145453556967,0.9989520066037604,296.0867564793128,0.4859062966568651,0.9988435446721446,217.1118595058586
PDES,28.0,150.0,10.0,875.6233544925373,,,,318.740509,6.692844845102432,0.999105947897012,122.27727847016926,1.2421504615909338,0.9987529174551324,367.0240656280068,inf,0.9971093919718378,367.0251958940388,1.0455872868895042,0.9988428255399854,461.49861736642106
PDES,28.0,200.0,0.01,875.8184267761193,,,,338.324249,4.555827750552061,0.9965383698383538,337.0432021175765,0.5156429549245822,0.9965799745779138,359.61563995579473,9.874947389374649,0.998533630706314,337.3074573247487,0.5054571371831553,0.9965730622718266,336.8352692391085
