type,n,N,cr,density,lin_regress,lin_regress_err,lin_regress_r2,opt_linregress,opt_linregress_err,opt_linregress_r2,hyper_fit,hyper_fit_err,hyper_fit_r2,sqrt_fit,sqrt_fit_err,sqrt_fit_r2,piece_fit,piece_fit_err,piece_fit_r2,shapiro
PDMS,18.0,50.0,10.0,933.9342814064836,,,,321.268158,13.662064619404775,0.9958151914712892,177.18978039179115,2.530960363623339,0.9925833156835324,403.15351450691526,0.928601450187457,0.9948638697484627,755.4295373569911,0.8499285810152041,0.9948637966915592,479.87680819079344
PDMS,18.0,100.0,0.001,934.8006570298506,,,,307.501923,3.192089527757684,0.9952616785764954,303.3844922528108,0.5026181489722648,0.9953285330815106,305.2882381063215,0.7631088649792904,0.995744210598434,303.3998468255751,0.4955700725235376,0.9953223381948498,285.9994084430157
PDMS,18.0,100.0,0.01,934.8006570298506,,,,313.198883,3.237469425773927,0.995295376732295,309.53461825796336,0.5010491439834561,0.9953032480192257,308.6198652659696,0.9392306335647468,0.9957756636054448,309.6131538096986,0.4932306862438704,0.9952993118397456,284.9974242233961
PDMS,18.0,100.0,0.1,934.8006570298506,,,,320.254608,12.86100330939984,0.995584304016048,316.24298738062555,1.901682358402679,0.9956466879102948,320.0683663141457,5.786133141637605,0.9966191882753452,314.8201129704329,1.8658952623649545,0.9956331299138927,287.35019421647087
PDMS,18.0,100.0,1.0,934.8006570298506,,,,289.725311,11.862522095663357,0.994379294303124,287.66665570568006,2.5561457111087766,0.9942908562393388,281.3719225062633,16.168670822365296,0.9961687649216444,287.52917691349205,2.553162902232556,0.9942888802109016,146.3373449725199
PDMS,18.0,100.0,10.0,934.8006570298506,,,,352.44693,15.929438740769545,0.9971217324214656,366.188106603121,2.4955357276796284,0.996851188226672,385.0911103882862,6.088895265857735,0.99728603959145,366.3339500700994,2.1110136991374007,0.9970622143846792,526.5164436491251
PDMS,18.0,200.0,0.001,934.3323014975124,,,,318.971252,3.7107857161813262,0.9958608477154308,313.76452325685744,0.606833287488702,0.9958733604711352,301.5232484963515,1.5430018141432762,0.9962102098012516,313.8143655916197,0.5901010543063698,0.9958696304446504,300.8970959936953
PDMS,18.0,200.0,0.01,934.3323014975124,,,,296.673981,2.2920294840345368,0.996659902246394,293.9702169639129,0.4328839796866047,0.9967207404137952,297.9927856000602,0.8016184800743513,0.9978777524828149,294.20331519877584,0.4241564492910738,0.9967117977968144,275.86632067988484
PDMS,18.0,200.0,0.1,934.3323014975124,,,,300.254547,8.371343311434034,0.9965773215892954,300.3246274370536,1.4737574975705603,0.9965851109695216,313.3369413057493,6.680660544568198,0.9982827660947208,300.7491919041179,1.5248431424884203,0.9965767862998464,269.7004119186791
PDMS,18.0,200.0,1.0,934.3323014975124,,,,278.607147,6.500942815006698,0.9977981509234376,277.28419486817154,1.5195806489758277,0.997776505277901,276.23257113050727,2.2720951530878573,0.9981061632022856,277.0533947944703,1.4822907527824078,0.9977733737497392,256.1400002882601
PDMS,18.0,200.0,10.0,934.3323014975124,,,,378.168579,15.543651059396076,0.998555327682816,380.3550666639407,2.5277035289798766,0.9975445211719138,390.5448120859178,3.114342579375436,0.998657488694735,379.47621662299787,1.317199246424534,0.9985359242554268,488.3592839460319
PDMS,28.0,50.0,0.01,963.59470678803,,,,306.078918,4.00379632189755,0.9933450158535893,300.4524686128571,0.6393950938433112,0.9934077049012756,300.46272145884706,0.949443084006727,0.9936281656242388,821.362478912823,0.6263110219657644,0.9934027837349072,281.0068213649278
PDMS,28.0,50.0,0.1,963.59470678803,,,,287.813263,4.580019171978019,0.9906643908960272,287.68714685144295,0.897109028821448,0.9907872980289254,306.9689025099364,9.937583321853614,0.9929243119418376,289.1734530972885,0.8757773653376758,0.9907779242874536,76.23692153635625
PDMS,28.0,50.0,1.0,963.59470678803,,,,276.769714,3.365271557617485,0.9952817262865304,264.161467187225,0.8304713164632274,0.9952316137470074,262.99923950923926,1.1177785364842026,0.9953219315919286,264.3350624885071,0.8103726182549621,0.9952293922781767,-270.49008637526987
PDMS,28.0,50.0,10.0,963.59470678803,,,,398.681152,10.826604614706088,0.998874292354968,405.3692517578989,1.997770302186625,0.9984280477682262,416.3563121212665,2.846465258813604,0.998828112082013,405.5569409216749,0.7933910672055662,0.9988302476528016,553.991627060159
PDMS,28.0,100.0,0.001,959.7030150646768,,,,322.56955,2.83574899558887,0.996661251343542,313.9984111809222,0.3731266886339898,0.9966927860180282,314.9065765453604,0.4867177362817348,0.996800802760277,313.90150554003526,0.3657646487941632,0.9966893909383068,301.07597904368646
PDMS,28.0,100.0,0.01,959.7030150646768,,,,303.879364,3.093695759241811,0.9951829757048164,307.5658195191264,0.4852187194105039,0.9952584660276717,313.6149321024069,1.2690672196105377,0.9968390416251496,307.3770633012925,0.4744339145399888,0.995249768959895,287.72270716168305
PDMS,28.0,100.0,0.1,959.7030150646768,,,,315.441376,12.771440089152124,0.9946021271797176,312.2533161786105,1.9048888925133831,0.9947357741012324,331.74454804934885,44.66578615384183,0.9970319743403452,312.18229798742914,2.0298544230868494,0.9947315672687932,318.39687452554665
PDMS,28.0,100.0,1.0,959.7030150646768,,,,287.407379,10.1701643009085,0.9966395737719764,284.92968518263075,2.13054987071669,0.996647348512318,291.82933210112265,5.043828342548059,0.9977310017014778,298.73565383402536,2.071533405333766,0.9966153473329276,270.78651105853487
PDMS,28.0,100.0,10.0,959.7030150646768,,,,324.037384,24.76335182611428,0.9972849050342428,400.0032389745354,26.22037980268344,0.9932252800813296,400.6423623238727,4.731508232173527,0.9965767618869668,399.897821719216,2.6974327623447194,0.996565645693859,557.9263361176237
PDMS,28.0,150.0,0.001,960.468528034826,,,,307.584961,2.509612419395222,0.9965101654955706,304.80324362194085,0.4059666445847399,0.9965597146701682,309.5331325407079,0.842760334802504,0.9977502817503572,901.0989224110622,0.5206859709421695,0.9965507628344856,304.28768361840247
PDMS,28.0,150.0,0.01,960.468528034826,,,,309.290863,2.791968799877994,0.9963953666165584,306.5814505641282,0.4691832331810081,0.9964523048706172,310.8912313248846,1.385409318084364,0.9978975140088344,306.94255806466174,0.4592546800003039,0.9964428447874982,307.6584191490711
PDMS,28.0,150.0,0.1,960.468528034826,,,,306.128174,10.5200885212538,0.996277969536604,304.9411462606752,1.76643391428143,0.9963206251849364,313.2383120833779,7.434605400802207,0.9977220736738244,306.42678424203103,1.734782497568221,0.9963142443514724,301.2741466261054
PDMS,28.0,150.0,1.0,960.468528034826,,,,292.827545,8.356657378312592,0.9978702291781532,292.3233611040619,1.647472993022242,0.9978691107010442,291.45121279344386,3.056555944283696,0.9982624406224716,292.095887473072,1.6209640385756925,0.9978674028202612,268.35425714342256
PDMS,28.0,150.0,10.0,960.468528034826,,,,309.733124,30.82427867850368,0.9972151116342984,392.8612446635395,28.32026178661925,0.9924887620340042,392.7840225262673,3.137446161476756,0.9966762852121348,392.78503051542975,2.687530352770239,0.9966757150395008,525.9024477027137
PDMS,28.0,200.0,0.001,962.4823150149252,,,,309.115906,2.1321314570347245,0.997474154183918,309.697788068262,0.3408652000198716,0.9974948060808376,311.41711517752066,0.5601973380967391,0.9983339423542484,309.8010226937604,0.3332023026275189,0.9974858801125844,294.00730643290944
PDMS,28.0,200.0,0.01,962.4823150149252,,,,316.379822,3.0315312807810666,0.996416979066843,311.87776822048977,0.4817129806846482,0.9964740416429296,316.80633459178347,1.6957112349342327,0.998127440348136,311.3845647789975,0.4708832531272738,0.9964637740679726,293.4814760191489
PDMS,28.0,200.0,0.1,962.4823150149252,,,,313.47052,7.311143774625387,0.997912308559656,310.421841783546,1.1973571804964125,0.9979651375692764,312.1012258414537,2.6247969001413662,0.9987313679980389,309.95147056047574,1.1756809484843596,0.9979603123125016,295.21265656818395
PDMS,28.0,200.0,1.0,962.4823150149252,,,,285.476166,6.617907260743833,0.9983824049498716,279.51276052457155,1.5055081829631545,0.998278080507213,276.7359390399243,2.5939408398608053,0.998546392840565,279.52527957176824,1.4815840832588487,0.9982741810066318,150.2917965388087
PDMS,28.0,200.0,10.0,962.4823150149252,,,,391.685089,18.198173811015337,0.998578930775694,392.3304204350924,3.688874288447258,0.9980712539466746,397.3321355775818,4.414629171482536,0.9986286355419998,392.4367108279566,1.986132798841432,0.9985911136176294,483.98088436174896
PDMS,38.0,100.0,0.001,974.4579452786072,,,,311.269775,2.476760175575641,0.996707296363201,308.0000019829043,0.3964379731283701,0.9967383328362878,310.49750389380984,0.783265687547566,0.9977154748833764,308.1053294747708,0.3871755937376996,0.996730787112857,301.70059135289864
PDMS,38.0,100.0,0.01,974.4579452786072,,,,315.330536,3.0495127391565555,0.996765222620214,315.9130645542949,0.4101042320834741,0.9967933381581158,320.1684241642831,0.8386368384675649,0.9972633393859374,316.04047496332913,0.3998098722044256,0.9967890642662264,310.9347724717533
PDMS,38.0,100.0,0.1,974.4579452786072,,,,325.182587,14.47852257504094,0.995532280698901,328.7493004024671,1.931629097319196,0.995536551736287,334.4130713934156,19.66486056178983,0.9972167322497996,323.9704537177995,1.9254732330713416,0.9955221713176884,265.5362811988517
PDMS,38.0,100.0,1.0,974.4579452786072,,,,272.840118,7.134140219887585,0.9978512141807524,273.4076947368588,1.7532703779690135,0.997787902665608,274.02721694633186,2.431496020196449,0.99790549948013,273.36003661831137,1.7192611331707155,0.997787930904103,-262.58391014089784
PDMS,38.0,100.0,10.0,974.4579452786072,,,,318.755341,22.56756630850652,0.99894723379094,397.7417639001809,4.176840605932346,0.9987287663780038,427.9999999994416,7.0954516351655,0.998971403864612,398.5376075536048,2.2126654489925834,0.9989203498831646,567.144816474004
PDMS,38.0,150.0,0.001,976.4789000597016,,,,315.627808,2.169661723987812,0.9974358714665928,313.2879090322322,0.330643905874357,0.9974550255122004,313.86516787106,0.542099503964636,0.9982094657587234,313.3596076944258,0.32435615827704,0.9974465193125364,297.04500975755127
PDMS,38.0,150.0,0.01,976.4789000597016,,,,323.343231,2.804548170598757,0.997253966943518,318.0157789971719,0.3872208475685026,0.9972730323295992,319.04644856778106,0.7236912114740045,0.9978372101824592,318.06518166857313,0.3785008313885992,0.9972654840023072,293.95788403865083
PDMS,38.0,150.0,0.1,976.4789000597016,,,,307.112518,8.698905365487514,0.997395208987699,302.5577697151552,1.5064376530905743,0.997374931162992,307.5869771094067,3.3637745265422145,0.9982983741269764,304.0221727307953,1.5686619163092896,0.9973672636862329,273.8463856710202
PDMS,38.0,150.0,1.0,976.4789000597016,,,,256.098694,7.314592419217706,0.9983472930054296,256.4833225758908,2.0450561492857946,0.9983498796352216,245.2695277567688,6.119175936088932,0.9988605438995118,258.86880068039073,2.007942743922841,0.9983453108974492,215.899085956579
PDMS,38.0,150.0,10.0,976.4789000597016,,,,403.615845,19.49165491492053,0.9992202942216772,408.9854612924189,4.454039786426949,0.9988138939489324,417.7795940875497,6.98999282162293,0.9992848182715588,404.2780346776088,1.821064132204881,0.9992188005928986,566.2840689499718
PDMS,38.0,200.0,0.01,976.461412756219,,,,326.05545,2.6369439435384807,0.9978913639512323,324.93658918980213,0.3212235611528844,0.9979226613770348,329.05121636673186,0.5996376881832148,0.9983252459537948,324.84797278655674,0.3139899047969856,0.9979173342442468,280.2713138152353
PDMS,38.0,200.0,0.1,976.461412756219,,,,306.391144,7.810488116741052,0.998061038498436,303.02872703302046,1.2691248782172664,0.9981320348301178,310.09229199845925,3.2698304424189315,0.998882288564277,303.27127916746446,1.2592224273900887,0.9981290988404816,276.5145057113715
PDMS,38.0,200.0,1.0,976.461412756219,,,,293.931152,9.205866334984677,0.9977389720005992,290.013684365091,1.919253327785044,0.9976824031628624,286.93740270907784,4.389732383731754,0.9984834660165176,289.65365873289966,1.89228658042812,0.9976801686239306,286.76019938449195
PDMS,38.0,200.0,10.0,976.461412756219,,,,400.051453,15.789414410499845,0.9983449092540037,399.0160574982865,4.749007663918596,0.9970205748030002,401.8021466570292,2.781044717191763,0.9983635145023696,399.1068945797053,1.6690345814973857,0.998351578889159,472.75514927617934
